state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,city,pin_code,resource type,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,oxygen supplier willing to join WhatsAppBot
Maharashtra,Mumbai City,22,378,COVIDFYI,bb5e5349-3f98-4347-951a-1cc350d13c5e,1912,medicine,022-42460100,False,0,0,8,,,S PARIKH PHARMA,"Hitex Embrodary Ind Estate,MUMBAI,400068",,False,,400068,19.252875,72.867433,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,e51962c6-d1e7-4ead-8b03-7e4385a37239,1543,medicine,8660067616,False,0,0,8,purchase.dp@yahoo.com,,DHANVANTHRI SPECIALITY PHRAMA PVT L,"NO 39/2, PART-A 1ST FLOOR,2ND CROSS,C.K.C GARDEN,MISSION ROAD  CROSS,BANGALORE,BANGALORE,560027",No COVID related medicine,False,,560027,12.9609405,77.5916445,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:30pm,,Unavailable but verified,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,a2fb0045-3cd4-4b49-acdf-483c65f074d0,2022,medicine,9999968178,False,0,0,8,,,Hari Om Medicos,Rohini,"Fabiflu, Favipiravir tablets avaialble",False,,,33.8632554,-118.0817981,,,,Pharmacy,From volunteer,,Fabiflu,27/4/2021 6:28pm,,Pending,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,22e3e09d-f625-4461-81da-650d35ee8f2b,1801,medicine,9810072760,False,0,0,8,,,Ashwini Wadha @ Wadhwa Enterprises,"Wadhwa Enterprises, C-59 Ground Floor, Mansarovar Graden New Delhi 110015",,False,,110015,28.655616,77.1457024,,,,,https://twitter.com/mygovindia/status/1386013218116575233/photo/3,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai Suburban,22,379,COVIDFYI,450c3f4a-5e7d-45dd-a670-8a664bf12e72,2049,medicine,9423225860,False,0,0,8,,,"OFFICE OF THE JOINT COMMISSIONER (K.D),VARDAN BLDG,RD NO.16,WAGLE ESTATE, THANE,Thane-Zone4",Thane-Zone4,They don't keep stock,False,,,19.229581,73.1658299,,,,Medicines,,,,27/4/2021 6:28pm,,Pending,,,,,,,,
Madhya Pradesh,Ujjain,21,359,COVIDFYI,cc4050cd-ef6a-465b-9d3f-228ac569f265,1394,medicine,0734-2556416,False,0,0,8,duggad1.manish@gmail.com,,DUGGAD MEDICAL AGENCIES(UJN),"23, 24, 25, DAWA BAZAR,MADHAV CLUB ROAD,FREEGANJ,UJJAIN  (M.P.),UJJAIN,456006",No answer,False,,456006,23.1765417,75.7860732,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 11:18am,,Unresponsive,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,95df6954-4268-453b-8974-778d422c44c5,1633,medicine,020-26122264/,False,0,0,8,,,Prakash Medical Centre,"14, Cannought RoadOpp. Pune Railway Station,Pune,411001",,False,,411001,18.5354662,73.8804516,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Madhya Pradesh,Mandsaur,21,339,COVIDFYI,237add2a-16b5-4ad8-8972-5be464521324,1417,medicine,07422-222671,False,0,0,8,shibujain70@gmail.com,,JAIN MEDICAL AGENCIES(MND),"6-7, GANEDIWAL DHARMSHALAGANDHI CHAURAHAMANDSAURMANDSAUR  (M.P.),MANDSAUR,458001",No answer,False,,458001,24.0777686,75.0494329,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 11:31am,,Unresponsive,,,,,,,,
Maharashtra,Thane,22,394,COVIDFYI,9e871199-e60b-4453-bd7d-edd090436758,1469,medicine,022-25408561  022-25338565,False,0,0,8,sangramjoshi@gmail.com,,SANGRAM ENTERPRISES,"BASEMENT, APOLLO A TYPE BLDG,BAJI PRABHU DESHPANDE ROAD,VISHNU  NAGAR,NAUPADA,THANE,THANE,400602",No response from landline,False,,400602,19.1902568,72.9712123,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 5:50pm,,Unresponsive,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,14bb8723-1ee2-4944-bbcb-94e6d83ea049,1926,medicine,9415953301,False,0,0,8,,,Naval Medical,Lucknow,,False,,,26.8466937,80.946166,,,,,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,4135d38a-fbc1-4897-8ff7-7cd60a5922f6,1858,medicine,9999059301  01141078436,False,0,0,8,,,Puneet Sethi,"Medilink, A 212, Lajpat Nagar 1st, Delhi",,False,,,28.5682326,77.1880559,,,,,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,bb3d66bb-d63b-4780-a68a-f662df9b6ba2,1470,medicine,0731-4959998,False,0,0,8,indore@novacare.in,,Novacare Healthcare Solutions Pvt.,"Novacare Healthcare Solutions Pvt. Ltd. indore208 Scheme No 114 ISTBehind SBI  DewasNaka BranchDewasNaka,Indore,452010",Busy,False,,452010,22.76888,75.900372,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 11:18am,,Unresponsive,,,,,,,,
Rajasthan,Jaipur,30,515,COVIDFYI,2df3a70a-e5a9-4945-a9f6-4277400171ad,1569,medicine,0141-5274210,False,0,0,8,rohit_bawri@yahoo.com,,ROYAL PHARMA,"OPP.J.K.LOAN HOSPITAL,J.L.N.MARG,,JAIPUR,302004",,False,,302004,26.9013604,75.8178547,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Jammu & Kashmir (UT),Jammu,17,241,COVIDFYI,dbf402a1-28f0-4496-bd90-5502ed6b726d,1267,medicine,9086587000,False,0,0,8,apexjammu@yahoo.com,,APEX SALES,"RAGHUNATHPURA,OPP. UNION BANK OF INDIA,JAMMU,JAMMU,180001",Remdesivir stock expected tomorrow morning,False,,180001,32.7054091,74.8639672,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:46pm,,Available and verified,,,,,,,,
Maharashtra,Nashik,22,383,COVIDFYI,188c0409-179f-41ad-ba60-7a016f5474e8,1561,medicine,2532574311,False,0,0,8,kacholiya1008@gmail.com,,M/s.Kacholiya Medical Agencies,"Final Plot No 17, Shanti Mahadev Height,Shop No- 202 S NO. 622 1 622 A 1,Gole  Colony, Taluka Mahanagar Palika1 to 61 Nashik Z 1 District,Nashik,422011",,False,,422011,20.0053136,73.7834538,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Latur,22,377,COVIDFYI,8279fd38-1c8f-4b17-831b-fa1f6f283f35,1574,medicine,02385-256855,False,0,0,8,venkateshudgir@gmail.com,,VENKATESH ENTERPRISES(CHQ),"H.NO :- 3-2-3753/1.Ground floor plus 2Shivnagar Colony Bidar Road.Taluka Udgir  District Latur.,UDGIR,413517",,False,,413517,18.3252766,77.2022477,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Nashik,22,383,COVIDFYI,f2e6202b-f79d-4362-9bdb-88108e32c34a,1566,medicine,02554-253593/253,False,0,0,8,sureshbagadmlg@gmail.com,,SAHYADRI DISTRIBUTOR(CHQ),"SURVEY NO 220/4, PLOT NO 9NEAR JAIN STHANAK, SATANA  ROADMALEGAON423203,MALEGAON,423203",,False,,423203,20.5467979,74.5580454,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Kerala,Kottayam,1,5,COVIDFYI,096fb720-21e2-423d-a8d5-69a8eec7ac8e,1431,medicine,9846119560,False,0,0,8,rubicon.pharmaceuticals@gmail.com,,Rubicon Pharmaceuticals,"XI/24 ABSM ComplexPerumbaikkadu POMC Road, Sankranthi,Kottayam,686016",Not answering the call,False,,686016,9.6258879,76.5404708,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 9:25pm,,Unresponsive,,,,,,,,
Maharashtra,Nagpur,22,380,COVIDFYI,77c8f509-75ac-4e44-abc5-41bfe3c67c37,1666,medicine,01709-288987,False,0,0,8,goyalagencykpt@gmail.com,,GOYAL AGENCIES,"GOYAL TALKIES SQUARE,KAMPTEEDIST NAGPUR,KAMPTEE,441002",,False,,441002,21.2149548,79.1944056,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Nagpur,22,380,COVIDFYI,2ab364f0-6b95-42b9-909b-4e791184fb8a,1620,medicine,0712-27761842762,False,0,0,8,sobti.bro@gmail.com,,SOBTI BROTHERS,"SHOP NO. 54,55,56, 154,155,156SANDESH DAWA BAZAR, NEAR HAJ  HOUSE,GANJIPETH, NAGPUR,NAGPUR,440002",,False,,440002,21.1502557,79.0991803,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Punjab,Sahibzada Ajit Singh Nagar (Mohali),29,497,COVIDFYI,07a99eda-04b2-497c-820f-d969065a52c1,1336,medicine,9888041014,False,0,0,8,kulenterprises1@gmail.com,,KUL ENTERPRISES (PTL),"OLD PABHAT ROAD, OPP MODI KUNJ FLATSVILLAGE  PABHARTZIRAKPUR,ZIRAKPUR,140603",Not Available,False,,140603,30.6630626,76.8163795,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:49pm,,Unavailable but verified,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,b629528f-ff65-4fbd-a16f-106ad94f296b,1265,medicine,0265 2432761 2415760,False,0,0,8,palakagency@gmail.com,,PALAK MEDICAL AGENCY,"1, SHREE SAI COMPLEX,NEAR MADHWANI CLASSES,B/H. SANSTHA  VASAHAT,RAOPURA, BARODA,BARODA,390001",No stocks available,False,,390001,22.3026309,73.2004385,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:46pm,,Unavailable but verified,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,318df378-7e82-4fcb-9e05-8f5f82ae2404,1610,medicine,9822192558,False,0,0,8,rohitkarpe9@gmail.com,,ROHIT ENTERPRISES,"Opp Bharat Natya Mandir,Ground floor, 1312, Shop-1,Antarang Apartments,Sadashiv  Peth,,Pune,411030",,False,,411030,18.5106996,73.8492423,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai Suburban,22,379,COVIDFYI,5d64af05-db66-4335-982f-959cf26461b6,1923,medicine,9820436123,False,0,0,8,,,Sai Pharma,Ghatkopar West,,False,,,19.0908063,72.9076669,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,07f1dc63-a5e1-4b5a-8b25-af7f7f5b7041,1529,medicine,0265 - 438768,False,0,0,8,shreeraj_ma@yahoo.co.in,,SHREERAJ MEDICAL AGENCY,"SMURTI BUILDING 'SIYAPURA, RAOPURABARODA 390 001,BARODA,390001",Incomplete number,False,,390001,22.3026391,73.2003075,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 6:28pm,,Invalid,,,,,,,,
Tamil Nadu,Dindigul,32,542,COVIDFYI,63b88bfa-dd33-48c5-a489-3e55a878efad,1472,medicine,4512423876,False,0,0,8,sgma1sgma@gmail.com,,SRI SELVAGANESH MEDICALS AGENCIES,"KALIMUTHU PILLAI LANE,DOOR NO.75, GROUND FLOOR,1ST Flr.. 2ND  Flr..,DINDIGUL,624001",Not answering the call on both the numbers,False,99944 44380,624001,10.3623794,77.9694579,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:41pm,,Unresponsive,,,,,,,,
Maharashtra,Amravati,22,364,COVIDFYI,8d21ddae-28b0-466f-b813-779ecb1cac34,1270,medicine,0721-26735522591,False,0,0,8,agencieschanda@gmail.com,,CHANDA AGENCIES,"12-13 , DAWA BAZARMAHAVIR PLAZARALLIES  PLOTAMRAWATI,AMRAVATI,444601",Not available in stock. Not sure when it will be available again,False,,444601,20.9308759,77.7554583,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:46pm,,Unavailable but verified,,,,,,,,
Kerala,Kozhikode,1,11,COVIDFYI,f0b98f73-7952-47c8-83a0-1e47c5f485af,1338,medicine,0495-2701899,False,0,0,8,alfariyas@yahoo.co.in,,ALFA AGENCIES,"18/1143 A7Meyon BuildingGround FloorOpp. Ramnath Hospital, Jail  Road,Calicut,673004",Stock not available,False,,673004,11.2520147,75.7890475,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:49pm,,Unavailable but verified,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,52a31006-1b76-4f26-8f85-2c4c6380e62b,1990,medicine,9811020172,False,0,0,8,,,Sandeep Gupta @ Pharmasurge Impex,"PLOT NO. 4 & 5 GI BLOCK, GT Karnal Road Industrial Area, Delhi 110033, India",Cut the call,False,,,,,,,,,https://twitter.com/mygovindia/status/1386013218116575233/photo/3,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Beed,22,366,COVIDFYI,b1122d41-e500-4b6e-bdce-a23720184a73,1330,medicine,9890685890,False,0,0,8,mailme.pioneer@rediffmail.com,,PIONEER DISTRIBUTORS,"133/1 DHANDEEP COMPLEXADJ TO DUBE NIVAS, BANK LANEPARALI  VAIJANATHDIST BEED,PARALI VAIJANATH,431515",Not Available,False,,431515,18.8453169,76.5198462,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:49pm,,Unavailable but verified,,,,,,,,
Tamil Nadu,Madurai,32,548,COVIDFYI,bd528d6e-e1bf-4f26-bbdc-a8207fea6fb1,1457,medicine,9367526015,False,0,0,8,grslifecare@gmail.com,,GRS LIFE CARE,"1st Floor, 159 G,Thalai Veethi 2 Cross Street,Aavin Nagar, Madurai,,Madurai,625020",Not answering the call,False,,625020,9.9648478,78.1577243,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:39pm,,Unresponsive,,,,,,,,
Uttar Pradesh,Ghaziabad,35,638,COVIDFYI,35f186c9-d08d-4fbe-82bf-d4538a9bd5ae,1477,medicine,9891260300,False,0,0,8,nitin_mediways@yahoo.com,,MEDIWAYS VACCINE COMPANY (LOC),"41, 41A,GROUND & FIRST FLRRAMANUJ DAYAL NAI BASTIOPP MMG  HOSPITALGHAZIABAD,GHAZIABAD,201001",No answer,False,,201001,,,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 7:06pm,,Unresponsive,,,,,,,,
Kerala,Thrissur,1,8,COVIDFYI,7449d096-fa5a-43a4-80c3-d0a10477ff3e,1406,medicine,9920342669,False,0,0,8,,,SRI ENTERPRISES,"1/115-2KEDARAMKOTTEKAD RdVIYYUR POTHRISSUR,THRISSUR,680010",Not answering the call,False,,680010,10.5591423,76.2160448,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 9:29pm,,Unresponsive,,,,,,,,
Rajasthan,Jaipur,30,515,COVIDFYI,092153fe-7094-46e2-943c-f97bf406ae55,1540,medicine,8947909823,False,0,0,8,aushadhdistributors15@gmail.com,,AUSHADH DISTRIBUTORS,"A-06 ,FF-04ADARSH NAGARGOVIND MARG,NEAR BIG BOSS  STUDIO,,JAIPUR,302004",Not a valid number,False,,302004,26.8988549,75.8217345,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 8:28pm,,Invalid,,,,,,,,
Odisha,Khordha,27,462,COVIDFYI,7335588f-016d-4138-9387-35a31a427b46,1404,medicine,0674-2951213,False,0,0,8,,,ADELINE PHARMA PVT LTD APOLLO,"ASHOK NAGARUNIT 2CAPITALBHUBANESWAR,BHUBANESWAR,751009",,False,,751009,20.2606561,85.8307059,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,22/4/2021 1:40pm,,Unresponsive,,,,,,,,
Maharashtra,Dhule,22,370,COVIDFYI,99e20705-0ff7-4821-9767-47afb6aa633a,1617,medicine,02562 - 241847,False,0,0,8,rajadhule@gmail.com,,RAJA ENTERPRISES,"3138 JAMNALAL BAJAJ ROAD,DHULE,424001",,False,,424001,20.9073125,74.7892951,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Gujarat,Rajkot,14,194,COVIDFYI,818a34bc-1423-410d-a1d2-975122eea623,1596,medicine,2812460522,False,0,0,8,,,SURBHI MEDICAL AGENCY,"POOJA SANKUL, FIRST FLOORSHOP NO 1 AND 2ASTRON CHOWKOPP  ASHWARY HOSPITAL,RAJKOT,360001",,False,,360001,22.2963276,70.8045758,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Beed,22,366,COVIDFYI,1d34a0d4-8ff8-40b5-bfc7-7e4c1155ad5f,1449,medicine,9226935230,False,0,0,8,enterprisesgajanan@gmail.com,,M/S GAJANAN ENTERPRISES,"HOUSE NO 2-10-274, GROUND FLOORSHOP NO-1, SAHYOG NAGAR,NEAR  GANAPATI MANDIR,TALUKA BEED,BEED,431122",Busy on other call,False,,431122,18.9975616,75.7571356,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:11pm,,Unresponsive,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,5c75c2da-6eeb-4251-90c2-892bdba880bf,1534,medicine,9980377553,False,0,0,8,yuvaraj_ar@apollopharmacy.org,,APOLLO HOSPITALS ENTERPRISE LTD,"SY NO.403JUBILEE HILLSAMEERPETAPOLLO HOSPITALS  COMPLEXHYDERABAD,HYDERABAD,500033",They are not Distributors and its available for Inpatients only   Busy,False,,500033,17.4148701,78.4123403,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:30pm,,Invalid,,,,,,,,
Punjab,Bathinda,29,480,COVIDFYI,b75b9d07-f814-4331-aa3a-fcfa3a190a17,1341,medicine,9815990010,False,0,0,8,sehaj.bathinda@gmail.com,,SEHAJ ENTERPRISES,"SCF 31, 1ST FLOORBIBIWALA CHOWKBHARAT NAGAR SHOPPING  COMPLEX,BATHINDA,151005",Not Available,False,,151005,30.1969101,74.9501034,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:49pm,,Unavailable but verified,,,,,,,,
Punjab,Moga,29,491,COVIDFYI,37253d3d-a046-466a-87ec-b086b186942d,1464,medicine,01636-221988 ,False,0,0,8,mittalmedicos@yahoo.com,,MITTAL MEDICOS,"WHOLESALE CHEMISTS & DRUGGISTSOPP. CIVIL  HOSPITALMOGA,MOGA,142001",Number Switched off,False,9914920088,142001,40.630409,-73.986469,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 7:04pm,,Unresponsive,,,,,,,,
Maharashtra,Mumbai Suburban,22,379,COVIDFYI,0d9acd96-e681-490d-8c0c-71e45e9bc6ba,1800,medicine,9967447069,False,0,0,8,,,"OFFICE OF THE JOINT COMMISSIONER (K.D),VARDAN BLDG,RD NO.16,WAGLE ESTATE, THANE,Thane -ZONE 2",Thane-Zone2,Remdesivir - INSUFFICIENT. Whatever is available is directly sent to hospitals  Tocilizumab - NOT available  Fabiflu - AVAILABLE  Favipiravi - AVAILABLE,False,,,19.2989104,73.0657644,,,,Medicines,,Bharath Alur,,27/4/2021 6:28pm,,Pending,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,2762794d-e4d1-4977-b9a1-31f79ab03c2f,1456,medicine,9709300131,False,0,0,8,rahulkhemka7@gmail.com,,SHREE SALASAR BALAJI AGENCY,"KHEMKA HOUSEASHOK RAJ PATH,PATNA,800004",Switched off.,False,,800004,25.619251,85.1602889,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 6:36pm,,Unresponsive,,,,,,,,
Chhattisgarh,Raipur,10,148,COVIDFYI,8099d8a7-7ef6-4802-a7d3-6bf824700a03,1509,medicine,"9425250777, 7000042458",False,0,0,8,lmaraipur@gmail.com,,LAXMI MEDICAL AGENCY,"42-44, MEDICAL COMPLEXG.E. RDRAIPUR,RAIPUR,492001","First number busy, second switched off",False,,492001,21.2459219,81.6385699,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 3:02pm,,Unresponsive,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,5e4d29ca-50bc-455b-8667-e276adf27bb4,1283,medicine,9855400087,False,0,0,8,sanjivani.medicos@yahoo.com,,SANJIVANI MEDICOS,"SHOP NO.5,ESI ROAD,,LUDHIANA,141001","Call on mobile , Remdesivir is out of stock - check next week   tocilizumab injection can be provided on Dr prescription",False,161-2773745(invalid),141001,30.8955461,75.8371045,,,,Retailer in Ludhiana,Phone,Bharath Alur,"Remdesivir,Tocilizumab",27/4/2021 6:47pm,,Unavailable but verified,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,1204cca0-7632-4103-99d4-f18e53b2580a,1864,medicine,7718859901,False,0,0,8,,,SHREE SAI ENTERPRISES,"SHOP NO 3 & 4, PLOT NO 61-62CHATURBHUJ CHSLSECTOR 21, KHARGHARNAVI  MUMBAI,KHARGHAR,410210",,False,,410210,37.798633,-122.422068,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,c7b8d73a-4a34-494e-b913-c9fecec0c88a,2055,medicine,011-42481155,False,0,0,8,,,Vipul Pharma,"809, PEARLS BUSINESS PARK, Netaji Subhash Place, Pitam Pura, Delhi, 110034, India",Temporarily out of service,False,,,28.6917167,77.1492362,,,,,https://twitter.com/mygovindia/status/1386013218116575233/photo/3,,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,a8350d55-3c29-44a6-a5a2-350b0f93eef6,1494,medicine,40305067-079,False,0,0,8,,,O.B.ENTERPRISE,"32, WORLD BUSINESS HOUSEOPP. KRUPA PETROL PUMPNR. PARIMAL  GARDEN,AHMEDABAD,380015",,False,,380015,23.0292305,72.5639868,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 6:25pm,,Unresponsive,,,,,,,,
Assam,Kamrup Metropolitan,7,70,COVIDFYI,cd4181f8-94fe-4eac-8646-c86484c10adc,1434,medicine,0361-2546361/2544519,False,0,0,8,arvindbajaj123@gmail.com,,MODERN PHARMA COMPANY,"DANISH ROADPANBAZARGUWAHATIASSAM,GUWAHATI,781001",No answer.,False,,781001,26.1835768,91.7418823,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 6:40pm,,Unresponsive,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,e4f56206-5740-47f9-9bd1-75895c9bd00b,1518,medicine,9831041904,False,0,0,8,,,Gomes Adeline,,Busy,False,,,,,,,,,https://docs.google.com/spreadsheets/d/14FnHC_DwFAl5eS-kLj7iTKRCCaL9PEvo6irJMF2g1lg/edit#gid=0,Bharath Alur,,23/4/2021 6:46pm,,Unresponsive,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,3fc2eab1-9ef7-4ab4-8c53-255c7fc222b6,1775,medicine,8826838434,False,0,0,8,,,Alaric Enterprise,"Plot NO 4 and 5, FF Rama Park, Uttam, Nagram Delhi 110059",Switched off,False,,110059,28.6195718,77.0340953,,,,,https://twitter.com/mygovindia/status/1386013218116575233/photo/3,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Tamil Nadu,Chennai,32,538,COVIDFYI,6ea115ff-ffb5-474d-8695-e0eef7a3c523,1261,medicine,42654569,False,0,0,8,rkpdistributors@gmail.com,,R.K.PHARMA DISTRIBUTORS,"NEW NO 825 (439/6)2ND FLOOR, PORTION 1E.V.R SALARPOONAMALLE HIGH  ROADARUMBAKKAM,AMINIJIKARAI,600106","Currently not in stock, expecting to be available after 15 days",False,,600106,13.0719475,80.2117603,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:46pm,,Unavailable but verified,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,df5446cf-8c13-403e-8b6a-ce7e6848eaf7,1940,medicine,9910555710,False,0,0,8,,,Krishma Reddy,"Lucky Pharma, Basement, Plot No. F, 26/3, Okhla Phase II, New Delhi 110020",,False,,110020,28.53838,77.2721256,,,,,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,52b6e206-9b87-4ae0-9165-157e6d75254c,2047,medicine,7879803000,False,0,0,8,,,YouPlus,Khan Market,Check again tomorrow afternoon,False,,,40.8584286,-74.3523832,,,,Medicine - Fabiblu,,,Fabiflu,27/4/2021 6:28pm,,Pending,,,,,,,,
Jharkhand,Ranchi,18,274,COVIDFYI,c6be53ed-7368-4175-a153-471bd7c32d39,1679,medicine,0651-2203046,False,0,0,8,ashish.srpharma@gmail.com,,M/S S.R. PHARMA (O) RANCHI,"SHARDHANAND ROADRANCHI,RANCHI,834001",,False,,834001,23.3736344,85.3221823,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,41460d05-fe60-40e7-b1ff-a65bbd711707,1929,medicine,9987335710,False,0,0,8,,,"S. No. 341, Bandra Kurla Complex,,Opp. RBI, Bandra (E),,Mumbai",Mumbai-Zone1,"Tried 4 times, not picking up",False,,,18.9383596,72.8359257,,,,Medicines,,Bharath Alur,,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,f9d2d614-d0ec-44a9-9d53-1b9114a75604,1671,medicine,9822294096,False,0,0,8,shreeagencies.baramati@gmail.com,,SHREE AGENCIES,"GR FLOOR & FIRST FLOOR, GAT NO-88/6PLOT NO-10 11 , MILKAT NO-  1034007142OLD MI NO- J0495, KHATRI PARKTALUKA",,False,,,40.2317132,-75.1176178,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Parbhani,22,386,COVIDFYI,29a175f5-0cc5-439a-8c19-464d1a965cb0,1597,medicine,9422876846,False,0,0,8,vipulpharmapsj@gmail.com,,VIPUL PHARMA,"HOUSE NO 112, WARD NO 28,SUVIDHA DIAGNOSTIC CENTER,DR,HEDGEWAR  MARG, BUS STAND RD .PARBHANI (M.S 431401 ),PARBHANI,431401",,False,,431401,19.2607384,76.7711946,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
