state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,resource_type_1,city,pin_code,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,oxygen_supplier_willing_to_join_WhatsAppBot,Details,Other_comments,resource_type_2,Sales_Renta_Charity,Status,last_verified,Row_ID,Selected_By_User,Verification_Image
Maharashtra,Mumbai City,22,378,Care,cd2d41ac-dc95-4041-9594-dc8c5f70c6b4,552,oxygen,94440038568778730000,False,0,0,1,This center is closed and is not operational now - but the guy advised to reach to the general helpline to get directed to different branches (9821155754),,Barath Oxygen,Dinesh Bhai,Bogus Numbers,False,,,,,,,,Matunga,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen Cylinders For Home Use,,,,,,,,,,,,,,,,
Uttar Pradesh,Bareilly,35,622,Care,3eae2a3e-98a3-41dd-9bbe-a9ded138a829,1034,oxygen,99100337928178780000,False,0,0,1,,,Ganpati Gases,S P Industries,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,e9d4dac8-7606-43c8-af2d-7d666d9c0429,958,oxygen,7979064820,False,0,0,8,,,National Machine Tool (Kankarbagh) Oxygen,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Maharashtra,Ahmednagar,22,362,Care,8067df1d-fa8f-4edd-ad50-98a704eb26e0,1063,oxygen,9422788259,False,0,0,1,,,Shriram Agencies,Ahmednagar industrial Gases,Not Verified,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,956cc664-a6ed-42d8-90a6-2c19fe1e2c48,971,oxygen,9415016923,False,0,0,8,,,Perhat gases Mithila Gas Agency (Kankarbagh),,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,oxygenblr.in,7943b7ff-ec4e-49c8-880d-3189dd9e87ee,93,oxygen,7975708181,False,0,0,14,,,Prime Healers,,Not answering,False,,,,,Covid Directory,44323,,,,Anithra Janakiraman,,44317,,Verified,Cylinder,Bengaluru,,,,,,,,,,,,,,,
Rajasthan,Ajmer,30,500,Care,f5d15796-3c97-4a8a-9d9e-68a857fea7c6,1060,oxygen,8860411515,False,0,0,1,,,Mithilesh,Ajmer Gases,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Maharashtra,Thane,22,394,COVIDFYI,accb6880-e95b-47af-8916-02f806262d8b,909,oxygen,9820008686,False,0,0,8,,,SANGHANI ESTATE GHATKOPAR WEST SSD Gases Pvt. Ltd.,,,False,,,,,,,,,,Prerna Pradeep,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Allahabad,35,610,Care,2363370a-2bbe-44ac-b476-1469568be5eb,1052,oxygen,8809989999,False,0,0,1,,,Sanjay Sarcar,Imperial Gases Ltd.,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Maharashtra,Kolhapur,22,376,Care,de81dd42-b05a-4e21-837d-4f36a4bf29a1,663,oxygen,99002568109611580000,False,0,0,1,Available today. Might not be available tomorrow. Low stock,,M.S.P.L. Gases,Devi Patil Gases,Available,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen Cylinders For Home Use,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,oxygenblr.in,33ca394e-a439-4255-b2b9-ac6ebb8505f5,53,oxygen,9448821347,False,0,0,14,,,Unity Gas,"Pipeline Rd, Pipeline West, Kasthuriba Nagar, Azad Nagar, Bengaluru, Karnataka",,False,,560026,,,oxygenblr.in,44369,,,,Rahul Parmar,,May 3. 14:00 PM,,verified,Cylinder,Bengaluru,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,Care,799487e7-bf3c-4f88-a454-9b179471d342,545,oxygen,9923556483,False,0,0,1,"Private vehicle only, bring pulse oximeter, O2 saturation above 90 only, as per doctor's recommendation, patient remains in the car, 10AM to 5PM",,Speed oxygen,Veer Foundation NGO,Available,False,,,,,,,,"Gurukul School Ground, Ghatkopar East",,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,oxygenblr.in,050a7995-9bb8-43c0-b044-47c020c81d29,50,oxygen,9741385604,False,0,0,14,,,Srikanth Krishna,,Will be available for rent in 2/3 days.,False,,,,,oxygenblr.in,44366,,,,AVINASH A MANOLI,,3 May. 19:11 PM,600 for rent 6000 - 7000/ month,verified,Cylinder,Bengaluru,,,,,,,,,,,,,,,
Bihar,Samastipur,8,116,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,ffed4810-7e31-4c44-a438-4184b8db799c,515,oxygen,1234567890,False,0,0,12,,,Oxygen - Samastipur,,,False,,,,,Gopal,05/11/2021,,Refer source link for covid Oxygen availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,refill,Samastipur,,,,,,,,,,,,,,,
Rajasthan,Jaipur,30,515,Hotstar Jaipur,ad81345f-6089-431e-ae48-70c7b9fa57a4,14,oxygen,7014294932,False,0,0,10,,,Pinak Sharma O2,,Unavailable on 1st May ,False,,,,,,01/05/2021 18:00,,,,,,,,Pending ,Cylinder,Jaipur,,,,,,,,,,,,,,,
Gujarat,Surat,14,200,Care,f88bd2d8-f949-4760-9678-2edb1436d392,311,oxygen,99251101069099160000,False,0,0,1,,,Aims Oxygen Pvt. Ltd.,ABC Distributor,Bogus Numbers,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,Care,a8e4bb20-82c5-4acf-8d2a-ce0c0217a4ac,571,oxygen,9304120054,False,0,0,1,,,Jumbo Oxygen Cylinder in AGAMKUAN,DIPAK BHAI,Unreachable,False,,,,,,,,SHREE AADESHWAR JAIN DERASAR 263 MANDPESHWAR ROAD BORIWALI -W MUAMBI 400092,,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Gujarat,Patan,14,192,COVIDFYI,e7fd1cf4-47f3-4675-8054-471afe63b602,937,oxygen,9334206111,False,0,0,8,,,Oxygen Shital Gas,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Rajasthan,Jaipur,30,515,Hotstar Jaipur,be910fd6-71eb-42f0-9f77-a09b5eba31f8,20,oxygen,9829104707,False,0,0,10,,,Mustufa MM Gas,,Unavailable on 1st May ,False,,,,,,01/05/2021 18:00,,,,,,,,Pending ,Refill,Jaipur,,,,,,,,,,,,,,,
Haryana,Gurgaon,15,206,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,c0d3f044-fbc7-4b5d-8121-26d1de8aa965,216,oxygen,9873478788,False,0,0,12,,,Oxygen - Gurugram,,Oxygen cans,False,,,,,Simonil,05/01/21,,,,,,,,verified,cylinder,Gurgaon,,,,,,WhatsApped invite,,,,,,,,,
Maharashtra,Mumbai City,22,378,Care,cac5b2ae-1b6d-4d13-864e-c20ef64d2e2b,514,oxygen,9215586713,False,0,0,1,"Oxygen Concentrator Available | Rs. 2500 per day, minimum 10 days rent | Rs. 10000 deposit | Rs. 1000 delivery charge. Chembur and Navi Mumbai can be serviced.",,Arun Oxygen Limited,Oxygen Avalible from Wednesda,Available,False,,,,,,,,Chembur,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen Cylinders For Home Use,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,00cd7a90-65df-447f-a387-1acbd5e9ef6f,183,oxygen,8595785545,False,0,0,12,,,Oxygen concentrators,,Shared by Gautam Gambhir on twitter ,False,,,,,Simonil,05/01/21,,,,,,,,3rd_party_verified,concentrator,Delhi,,,,,,,,,,,,,,,
Uttar Pradesh,Aligarh,35,609,Care,8cc7449f-fc78-42f8-bd75-9f5a768a5d65,1057,oxygen,98921416649920070000,False,0,0,1,,,"Shree Sankheshwar Bawan Jinalay Murtipujak Jain Sangh, Thane",K.A gases,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Uttarakhand,Dehradun,36,687,CW Volunteers,567ae3ee-6572-4f33-8b4f-26b34cf52652,33,oxygen,918057198249,False,0,0,11,,"60,000 + 12% gst",Dun surgico and medical agency,"jolly grant,","pre booking 10 days waiting, can provide oxygen ",False,,,,,cw22,30.04.2021,,,,,,,,,concentrator,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,Care,305cf85f-1d20-4836-9251-e8321aaf7f86,590,oxygen,9769564544,False,0,0,1,,,Kaushik shah,,not answering,False,8599989444,,,,,4/24/2021 4:54 PM,,,,Nidhi Rungta,,"April 24, 2021 4:54 PM",,,,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,oxygenblr.in,40d5be42-0c93-4208-a8ab-7832e8df8e91,61,oxygen,7397449991,False,0,0,14,,,Entrusted Medical Devices,"Byraveshwara Flat No.001, No.47 - 48, 2nd Main Ramaiah Reddy Layout, Chikka Banaswadi, Bengaluru, Karnataka",,False,,560043,,,oxygenblr.in,44377,,,,Rahul Parmar,,,,verified,,Bengaluru,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,cd8e3726-706f-4e59-93e1-b3a0925c64bc,968,oxygen,9422775792,False,0,0,1,,,Harshita GasesPvt. Ltd.,Eureka Gases,Unreachable,False,,,,,,,,,,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Odisha,Khordha,27,462,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,be5bdf39-85c3-48f3-b06d-b69bc164467e,64,oxygen,9937000587,False,0,0,12,,,Anand Industrial Gasses Pvt Ltd,,"Oxygen is avaialble for refill, patient need to take their own cylinders. Cylinders not available.",False,,,,,,,,Contact J. Mahapatra,,,,,,verified,refill,Bhubaneswar,,,,,,WhatsApped invite,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,oxygenblr.in,209c04b2-7403-45c9-8c8f-7d72deaa2bbe,57,oxygen,8618373571,False,0,0,14,,,J K Home health cares,,,False,,,,,oxygenblr.in,44373,,,,Rahul Parmar,,,,verified,Cylinder,Bengaluru,,,,,,,,,,,,,,,
Telangana,Hyderabad,33,571,Care,72a1a5c1-4292-4a6c-8c46-7f55acf46b22,757,oxygen,8826513407,False,0,0,1,,,in Kalkaji (Paras),Hyderbad Oxygen,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen Cylinders,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,CW Volunteers,4779932b-76fa-430b-8b6e-4827bbab27ba,51,oxygen,1123712581,False,0,0,11,,not specified ,Oxygen,gurudwara shree rakab ganj sahib ,,False,,,,,CW6,03.05.2021,,for all,,,,,as per required,,oxygen bed,,,,,,,,,,,,,,,,
Chhattisgarh,Raipur,10,148,COVIDFYI,08775a8c-c54a-497f-84b8-079c32f38b95,991,oxygen,9845063119,False,0,0,8,,,Universal Air Products Subhashish Guha Lupin Gases Pvt. Ltd.,,,False,,,,,,,,,,Bharath Alur,,5/1/2021 15:50:00,,Pending,,,,,,,,,,,,,,,,,
Tamil Nadu,Chennai,32,538,Care,ff18c258-ccc7-48bb-8ab3-c7c0a1cbd356,913,oxygen,9987005090,False,0,0,1,Contact: Chandra Mohan,,Ellenbarrie Industrial Gases Ltd.,Chennai Oxygen,Unavailable Stock,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,87977cdb-823a-47c4-b653-8a78145cea21,90,oxygen,9415040705,False,0,0,12,,,Murari Gases Pvt. Ltd.,"N-48-49, SCOOTER INDIA ANCILLARY ESTATE, Nadarganj, Amausi, Lucknow, Uttar Pradesh 226023",Continuously Busy / Unreachable,False,9235302425,,,,Gopal,04/30/21,,Contact : Ajay Mishra,https://aiigma.org/,,,,,3rd_party_verified,refill & cylinder,Lucknow,,,,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,b199bd83-a8f0-4fb0-b90e-117ea48bc11b,1051,oxygen,9867118211,False,0,0,8,,,Olive Trust Pranav Oxygen,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,93605eb3-1222-4d07-a6f6-ddb79c9e0eb0,976,oxygen,7860023117,False,0,0,8,,,Ketee Welding Bansi Air Product,,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Kerala,Thrissur,1,8,COVIDFYI,da6a2508-8b7c-47e1-b864-56550bc938a2,1062,oxygen,9892289596,False,0,0,8,,,"Mukesh Bhai / Arvind Bhai, Veer Foundation Vigneswara Oxygen",,,False,9820130000,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Uttar Pradesh,Kanpur Dehat,35,650,Care,f83ca3ca-7fae-40f6-88bf-77cd81fdbad7,685,oxygen,9419241151,False,0,0,1,,,Kashmir Gas,Panki,Bogus Numbers,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen Cylinders For Home Use,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,oxygenblr.in,a258e804-183f-4fc7-bf88-027ab52bec6f,94,oxygen,9886543235,False,0,0,14,,,Sagar health seva,,Not answering,False,,,,,Covid Directory,44323,,,,Anithra Janakiraman,,44321,,Verified,Cylinder,Bengaluru,,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,Siam_Covid_Volunteering,24b537dd-5104-4ae4-8b0d-b1ab9ff8e56e,9,oxygen,99362332900,False,0,0,13,parerhatgas@rediffmail.,,parerhat gas," Industrial Colony, Dandi, Prayagraj, Uttar Pradesh 211105",available,False,,,,,,,,,,,,4/729/2020 10:15pm,,,Cylinder,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,Care,2461af59-e1ec-4c1e-965f-b9ac0f33b5f1,572,oxygen,9648624133,False,0,0,1,"Cylinders currently unavailable, have been sent for refilling; to call again in 3 days and check if they have been restocked",,Benaras Pharmacy,Narendra Shah,Unavailable Stock,False,,,,,,,,"Shree labdhinidhan shantinath jainsangh Jitendra road, Malad-east,Mumbai- 400097",,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Rajasthan,Jaipur,30,515,Hotstar Jaipur,186e64f6-f543-4cc5-8856-3f29af53078e,15,oxygen,9928012858,False,0,0,10,,,Manik O2,,Unavailable on 1st May ,False,,,,,,01/05/2021 18:00,,,,,,,,Pending ,Cylinder,Jaipur,,,,,,,,,,,,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,a3436702-08de-4eda-8271-66a3d93a33d9,354,oxygen,8121666666,False,0,0,12,,,Ravindra Medical and Industrial Gases ,"Plot No 1, Road No 7, Ida Nacharam, Ida Nacharam, Hyderabad, Telangana 500076",,False,9490823456,,,,Gopal,05/09/2021,,Cont.:Siddardha Reddy Nacharam,https://aiigma.org/,,,,,3rd_party_verified,refill & cylinder,Hyderabad,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,oxygenblr.in,014db0ba-ea16-40ab-881e-e4dbe47d5962,110,oxygen,9789493712,False,0,0,14,,,Peenya Industrial Gases Pvt,,Not answering,False,9686196642,,,,Covid Directory,44323,,Ramesh,,Arun Padki,,44319,,Verified,Cylinder,Bengaluru,,,,,,,,,,,,,,,
Tamil Nadu,Erode,32,543,Care,50e83790-bd45-4771-8d61-e12cedea857d,814,oxygen,990070656407947200000,False,0,0,1,,,Pioneer Lifecare Systems,Sri Sharadha Pmesh- wari Gases,Available,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,22,378,Care,abd640c3-dc94-40d5-bdde-c4b265644202,524,oxygen,9422045716,False,0,0,1,,,Kolhapur Oxygem,RSS Jankalyan Samiti,Bogus Numbers,False,,,,,,,,Mumbai Mahanagar,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,0993cac4-16a3-42a4-8c2f-3d5b11b3cc79,957,oxygen,9334122588,False,0,0,1,"No deposit for poor and known persons of Thanisandra, for others Rs. 5000, ID proof, Doctors prescription, pulse oxygen levels checked",,Patna Engineering,Thanisandara United Forum,Unavailable Stock,False,,,,,,,,Thanisandara,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,503182c5-b917-477b-8921-000777b38b1d,218,oxygen,9989462127,False,0,0,12,,,Faaz Oxgen ,,,False,,,,,Archana,05/01/21,,,,,,,,not verified,refill & cylinder,Hyderabad,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,oxygenblr.in,74b92b7f-056b-4571-80a0-9625e54404c7,115,oxygen,9900520159,False,0,0,14,,,Chethan,,Not answering,False,,,,,Covid Directory,44323,,,,Arun Padki,,44319,,Verified,Concentrator,Bengaluru,,,,,,,,,,Sale,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,cf72c980-f70c-4554-8b9e-ad61127f437e,1002,oxygen,9686198986,False,0,0,1,,,Peenya Industrial Gases,Respicure medical systems,Unreachable,False,,,,,,,,Kumaraswamy Layout,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Maharashtra,Nashik,22,383,Care,979c7707-a74b-464f-bf8b-2e1ea3b39955,459,oxygen,9424,False,0,0,1,,,Rohit Agarwal - Rimjhim Ispat Ltd.,Bharat Commercial Center,Not Verified,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,56478491-7872-481b-86ca-ddac142921b8,81,oxygen,8886991331,False,0,0,12,,,Gurudwara Saheb Secundrabad,,Out of stock but getting refills done by other sources for free.,False,,,,,,,,Contact Harpreet Singh Gulati,,,,,,verified,refill,Hyderabad,,,,,,WhatsApped invite,,,,,,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,de0b25f8-1c4a-4126-b427-df31bea23162,217,oxygen,7207278701,False,0,0,12,,,Oxygen cylinders ,,,False,,,,,Archana,05/01/21,,,,,,,,not verified,refill & cylinder,Hyderabad,,,,,,,,,,,,,,,
Maharashtra,Dhule,22,370,Care,fb7ab010-793b-407e-aaf9-a29146df4800,823,oxygen,9359931390,False,0,0,1,,,Aggrawal Gases,Govinda GasesPvt. Ltd.,Not Verified,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,Care,673fbfd0-8c43-4778-b519-57a6bfed5644,632,oxygen,9345054900,False,0,0,1,,,Vaideeswara Oxygen,,Third Party Verified,False,,,,,,,,"Bhitauli, Sitapur road",,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,e933cab7-d93c-4423-aad5-663f9e6b3d70,978,oxygen,9837004798,False,0,0,1,Out of stock,,Universal gases,Well Care Oxygens,Unavailable Stock,False,,,,,,,,Mysore road,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,oxygenblr.in,3294c09f-6ee7-4db7-a597-8b3c874d2875,120,oxygen,8494922600,False,0,0,14,,,Shabrish Oxygen,,No stock,False,,,,,Covid Directory,44323,,,,Arun Padki,,44316,,Verified,Concentrator,Bengaluru,,,,,,,,"10 pieces will be available on Tuesday, May 4, 2021.",,,,,,,
Gujarat,Gandhinagar,14,180,Care,966a3fbd-b153-4556-9cd5-4437dc6a0513,803,oxygen,8999242424,False,0,0,1,Might be available later. No visibility on time yet,,Sahni Gases,QE Healthcare,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Bihar,Patna,8,112,Care,2ef8fe18-97bc-4747-8b9d-198e0bd595f0,400,oxygen,9422295082,False,0,0,1,,,Shashi Machinery & Agencies,Santosh Mishra,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,7dccd3d3-351f-4681-a8b0-e6d9d75bdd79,961,oxygen,90355887589535510000,False,0,0,1,,,Eureka Gases,Ramesh,Unreachable,False,,,,,,,,,,,,"April 25, 2021 7:24 PM",,,Oxygen Cylinders For Home Use,,,,,,,,,,,,,,,,
Rajasthan,Jaipur,30,515,COVIDFYI,036b012d-f7e3-4104-a68d-be35073d639e,619,oxygen,9409102457,False,0,0,8,,,J.H. Kamboj Ankur Gases (Jaipur),,,False,,,,,,,,,,Suparna (Kee),,4/30/2021 20:48:00,,Invalid,,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,7a122097-2c6d-4cd2-9781-4031dd920d2b,340,oxygen,9815221969,False,0,0,12,,,Orbit Gases,"38, Rajinder Park, Patel Nagar New Delhi 110008",,False,,,,,Gopal,05/07/2021,,Contact : Risabh Jalan,https://taxguru.in/corporate-law/delhi-govt-updated-oxygen-refillers-list.html,,,,,3rd_party_verified,refill,Delhi,,,,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Rural,19,282,Care,6fa83dbe-eecc-4def-bd9f-2154e655b47e,947,oxygen,98200476129821050000,False,0,0,1,No cylinders available until next week. Contact point: Anil. Asked for recheck after 2 days.,,"Nilesh Bhai / Amrut Bhai, Veer Foundation",Swasti Healthcare,Unavailable Stock,False,,,,,,,,RT Nagar,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen Cylinders,,,,,,,,,,,,,,,,
Jharkhand,Ranchi,18,274,COVIDFYI,8a79af47-e10e-45fa-bbe5-b03e9daa5946,1005,oxygen,9977939501,False,0,0,8,,,"MR 10 Chauraha, ",,,False,,,,,,,,,,Bharath Alur,,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Telangana,Hyderabad,33,571,Care,bde99878-e511-4585-a614-47402e898012,770,oxygen,9989462128,False,0,0,1,,,Faaz Oxygen,Rahim Patel Oxygen,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Tamil Nadu,Chennai,32,538,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,8ac592d6-9ca4-4e04-bd69-275df7653c7e,103,oxygen,9382766778,False,0,0,12,,,NA,,Will be available by second week of May.,False,,,,,Gopal,04/30/21,,Contact : Vinod,liferesources.in/uttar_pradesh,,,,,verified,concentrator,Chennai,,,,,,Yes,,,,,,,,,
Rajasthan,Jaipur,30,515,Care,f5ab399f-01df-4a29-9343-33073455344b,733,oxygen,9755502300,False,0,0,1,,,Near Nirwana Hotel,Rajasthan Air Products,Unreachable,False,,,,,,,,,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,,"April 25, 2021 7:24 PM",,,Oxygen,,,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,67f0f1e1-d368-485c-b010-68c88b912217,257,oxygen,011 2435 3212,False,0,0,12,,,Damdama Sahib Gurudwara,"Bharat Scouts and Guides Marg, Nizamuddin, Nizamuddin East, New Delhi, Delhi 110013",,False,,,,,Siddharth,05/02/21,,https://twitter.com/RoyrashiRR/status/1388293724912844802,,,,,,unreachable,,Delhi,110013,,,,,,,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,d601f169-d931-4ffa-9100-704ae0d55bf0,481,oxygen,9886871454,False,0,0,8,,,Super Pharma Oxygen,,,False,,,,,,,,,,Umang Mathur,Concentrator,4/27/2021 14:25:00,,Pending,,,,,,,,,,,,,,,,,
Rajasthan,Jaipur,30,515,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,00fc7de3-ee7d-412d-a7dd-9937f2d24492,369,oxygen,8048763646,False,0,0,12,,,Ankur Speciality Gases & Technologies,"J 388/89 Sitapura Industrial Area, Sanganer,, Jaipur, Rajasthan 302022",,False,9314648435,,,,Gopal,05/09/2021,,,,,,,,3rd_party_verified,refill,Jaipur,,,,,,,,,,,,,,,
