state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,last verified,resource type,city,pin_code,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,🔒 Row ID,Selected By User,Verification Image,oxygen supplier willing to join WhatsAppBot
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,d212d330-d803-4cd3-a1aa-d3bfb97c6e23,235,hospital,7318063333,False,0,0,12,,,Mayo Institue of Medical Sciences,"Faizabad Rd, Gram, Gadia, Uttar Pradesh 225001",,False,8935002601,,,,Gopal,05/02/21,,Incharge District Officer Order dated 24.04.2021,,,,,,3rd_party_verified,,accepts_covid,Lucknow,225001,,,,,,,,
Rajasthan,Pratapgarh,30,525,Verification App from Ruchika,5b97007a-b0d4-4b23-ba0c-34eee9139ca6,1873,hospital,9450185865,False,0,0,4,,,Ruma Hospital,,Available and verified,False,9838232323,,,,,"April 19, 2021 1:18pm",,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,Varun Kumar,,4/23/2021 8:56pm,,pending (not verified),,,,,,,,,uduP9WIVTAmeIzw02Xy-NQ,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Rajasthan,Jaipur,30,515,COVIDFYI,13059a2f-7b55-4558-8d82-4b384d58d2c7,3339,hospital,1412770798,False,0,0,8,principal.medical@mgmch.org,,Mahatma Gandhi hospital ,,,False,1412771777,,,,,,,,https://www.mgmch.org/contact-us,,,4/24/2021 16:06:00,,Unresponsive,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,86adc4a0-2b5a-45a4-bc5e-e32e6843df7a,37,hospital,9880455127,False,0,0,12,,,Sakra Hospital Marathalli,,Line continuosly busy,False,,,,,Simonil,04/30/21,,Dr. Dalton,,Disha,,5/8/21 18:38,,unreachable,,,Bangalore,,,,,,,,,
Gujarat,Morbi,14,188,Verification App from Ruchika,f88324f0-10ac-49c0-a715-24c765080630,1411,hospital,9879547425,False,0,0,4,drdagopani83@gmail.com,,Gokul Hospital,,Unresponsive,False,2822225800,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/23/2021 8:04pm,,pending (not verified),,,,,,,,,eTtNDOJgTbaiO3EWTTYIEg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
West Bengal,Kolkata,37,707,COVIDFYI,aa3e9fa2-4b11-4227-914e-e325ed6d65a6,4151,hospital,9051715171,False,0,0,8,,,Desun  Hospital,,,False,3371222000,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/23/2021 19:00:00,,Unresponsive,,,,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,f0ecb84b-27d7-4c2d-8b0a-1f8c3910eacb,38,hospital,9886051074,False,0,0,12,,,Harsha Ramaiah Nelamangala,,Not picking up,False,,,,,Simonil,04/30/21,,Dr. Satish Ramanna,,Disha,,5/8/21 18:41,,unreachable,,,Bangalore,,,,,,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,c71c4551-3556-4702-8cd4-c030fa415d61,153,hospital,8978709593,False,0,0,12,,,satyam Hospital,Attapur,O2 sat levels below 85,False,,,,,Nikita,05/01/21,,,,Nikita,,05/08/21 19:40,15 O2 Beds Avb - 10th May,unreachable,,,Hyderabad,,No,,Yes,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,7fc90714-32bd-43ac-bf9b-763213b06723,40,hospital,9538965009,False,0,0,12,,,Leena Ramaiah Devanahalli,,Line continuosly busy,False,,,,,Simonil,04/30/21,,Dr. Rajendra,,Disha,,5/8/21 18:41,,unreachable,,,Bangalore,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,071c0977-6c8c-49e2-8602-a406f9a808c6,42,hospital,9844141315,False,0,0,12,,,Sapthagiri Medical College Hospital Chikkabanavara,,Not picking up,False,,,,,Simonil,04/30/21,,Dr. Harshith,,Disha,,5/8/21 18:44,,unreachable,,,Bangalore,,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,f3a86b64-5b5f-4655-8601-990612fc3791,44,hospital,9844016665,False,0,0,12,,,Med Ray Sanjay nagar ,,Line continuosly busy,False,,,,,Simonil,04/30/21,,Dr. Saikrishna,,Disha,,5/8/21 18:44,,unreachable,,,Bangalore,,,,,,,,,
Tamil Nadu,Chennai,32,538,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,59fc9f76-8703-4de9-91e0-35f26a6bd5b0,178,hospital,9789954702,False,0,0,12,,,Southern Crest Hotels ,,Only Mildy symptomatic & Asymptomatic patients being admitted,False,,,,,Simonil,05/01/21,,,,,,,4 beds - 10th May,3rd_party_verified,,accepts_covid,Chennai,,No,Yes,Yes,No,,,,
West Bengal,Nadia,37,710,Verification App from Ruchika,851fd1bb-fc53-4ee0-af86-4c0ba4f29ef4,1952,hospital,3346000450,False,0,0,4,,,Glocal,,Available and verified,False,,,,,,"April 19, 2021 1:18pm",,,https://www.wbhealth.gov.in/uploaded_files/corona/COVID19_Hospitals-59_List.pdf,Varun Kumar,,4/24/2021 1:45pm,,pending (not verified),,,,,,,,,GGw9GcmRTxKc3nbupAXPtg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Gujarat,Surendranagar,14,196,Verification App from Ruchika,3f0764f3-8bf8-4ddb-8b80-07363d1e50b2,1466,hospital,9099922480,False,0,0,4,cushahmedicalcollege@gmail.com,,C.U.Shah Medical College And Hospital,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Nidhi Rungta,,4/24/2021 2:10pm,,pending (not verified),,,,,,,,,NROpjuxiQl6PGjzOQ35p2g,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,19cec6f7-89a8-4ed7-b1ac-74d3c62ad088,4114,hospital,9918101001,False,0,0,8,,,Gayatri Hospital,,,False,,,,,,,,,,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,2f6df0ef-7cfb-494f-9945-e099692d5608,4194,hospital,3323202122,False,0,0,8,,,Bypass Apollo ,,,False,,,,,,,,,https://twitter.com/priyankasaid16/status/1386793635946004480,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Uttarakhand,Rudraprayag,36,692,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,4fa8812d-2866-4ef4-b774-8a25955b55eb,464,hospital,1234567890,False,0,0,12,,,Rudraprayag Covid Beds,Rudraprayag,,False,,,,,Gopal,05/10/2021,,Refer source link for Hospital bed occupancy.,http://covid19.uk.gov.in/bedssummary.aspx,,,,,verified,,accepts_covid,Rudraprayag,,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,b7dcea15-3547-4210-9e07-51f69e25564f,3801,hospital,9826019722,False,0,0,8,,,Prashanti Hospital,,,False,,,,,,,,,indorelist.pdf,,,4/27/2021 14:36:00,,Unresponsive,,,,,,,,,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,de481b0b-f76f-45ce-88ee-f1b8e2ae08ad,138,hospital,7995947615,False,0,0,12,,,Wellness Hospital,dharam karam road ameerpet,Only providing oxygen and beds for patients with mild covid. They also manage 2 other hospitals in hyderabad. As of 10th May they have 1 ICU Bed. Quants of others are unknown,False,,,,,Nikita,05/01/21,,,,Disha,,05/08/21 19:32,10 beds available (only providing oxygen for patients with mild covid),verified,,accepts_covid,Hyderabad,,yes ,yes,yes,no,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,50d1930c-64d8-40d1-8844-2faf2d13e969,292,hospital,9196555555,False,0,0,12,,,Midland Healthcare,"B-55 &, C-42, Mandir Marg, Mahanagar Extension, Mahanagar, Lucknow, Uttar Pradesh 226006",ICU Oxygen Support+Ventilator Support provided.,False,0522 4042888,,,,Gopal,05/04/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,897d7a8a-f7db-4342-9bde-453f5af337ce,3862,hospital,9420696893,False,0,0,8,,,"Sky Clinic, Kondhwa, ",,,False,,,,,,,,,https://twitter.com/vaibhavsisinty/status/1385531676575506432?s=21,,,4/24/2021 16:19:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,01043bd1-f74c-48b5-9df2-31289eff30a7,285,hospital,9935672929,False,0,0,12,,,Fehmina  Hospital & Trauma Center,"Turiyaganj-Victoria Ganj, Near Sunni Inter College, Lucknow, Uttar Pradesh 226003",ICU Oxygen Support provided.,False,,,,,Gopal,05/04/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,af2d281c-e636-4f6f-961a-e8661af2bb96,226,hospital,8005384903,False,0,0,12,8176007702,,Sanjay Gandhi Postgraduate Institute of Medical Sciences,"New PMSSY Rd, Raibareli Rd, Lucknow, Uttar Pradesh 226014",,False,9415189124,,,,Gopal,05/02/21,,Incharge District Officer Order dated 24.04.2021,https://beds.dgmhup-covid19.in/EN/covid19bedtrack,,,,,verified,,accepts_covid,Lucknow,226014,,,,,,,,
Uttarakhand,Dehradun,36,687,CW Volunteers,e5d7e98d-98b9-4d50-878e-433840339a16,31,hospital,8449992512,False,0,0,11,,,Dishrit,,https://thereisnoearthb.com/verified,False,,,,,cw22,30.04.2021,,"verified leads for oxygen, plasma, food, hospitals and anything covid related ",,,,,,,,oxygen bed,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,f8c38a1d-aff2-4ada-a0dd-8d12feedf3d1,243,hospital,9956829273,False,0,0,12,,,JP Hospital Lucknow,"Near shukla chauraha, Lucknow, Uttar Pradesh 226021",,False,,,,,Gopal,05/02/21,,https://mobile.twitter.com/Gentlem88774160/status/1387153272834715650,,,,,,3rd_party_verified,,accepts_covid,Lucknow,226021,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,d2fdd81a-c08d-40df-94f8-ef632889cc2b,306,hospital,9555693316,False,0,0,12,090448 88851,,Sushma Hospital,"CP 102, Sector-08, Faizabad Raod, Indira Nagar, Lucknow",Normal Oxygen Support+ICU Oxygen Support+Ventilator Support provided.,False,9838641122,,,,Gopal,05/05/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Rajasthan,Pratapgarh,30,525,Verification App from Ruchika,4c957e4d-3e9e-4bc5-baa9-48a6bd7cc8de,1734,hospital,1478222004,False,0,0,4,,,District Hospital Pratapgarh,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,http://www.rajswasthya.nic.in/PDF/Notification%20Fully%20Dedicated%2005-04-2020.pdf,Nidhi Rungta,,4/24/2021 4:01pm,,pending (not verified),,,,,,,,,JXGbwBUCQjq7gVJOcg4dFQ,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Chhattisgarh,Raipur,10,148,CW Volunteers,3b1c38b0-7099-4995-b89b-bd004d8f31f9,8,hospital,9826930503,False,0,0,11,,free,covid care center,"nawapara, chc gobara",,False,,,,,cw9,29.04.21,,,,,,,,,,oxygen bed,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,09944dee-8ee4-44a7-bc21-48a113da6a28,240,hospital,8795777725,False,0,0,12,,,Sahara Hospital,"Sahara Hospital Rd, Viraj Khand - 1, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",Normal Oxygen Support+ICU Oxygen Support+Ventilator Support provided.,False,0522 678 0001,,,,Gopal,05/02/21,,Incharge District Officer Order dated 24.04.2021,https://beds.dgmhup-covid19.in/EN/covid19bedtrack,,,,,verified,,accepts_covid,Lucknow,226010,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,35eeb4f2-a527-45db-9663-d40d5298b490,249,hospital,9839165078,False,0,0,12,063910 00030,,Vaga Hospital ,"KS-14 Aliganj Housing scheme, Sitapur Rd, Lucknow, Uttar Pradesh 226020",ICU Oxygen Support+Ventilator Support provided.,False,9682000028,,,,Gopal,05/02/21,,Incharge District Officer Order dated 24.04.2021,https://beds.dgmhup-covid19.in/EN/covid19bedtrack,,,,,verified,,accepts_covid,Lucknow,226020,,,,,,,,
Madhya Pradesh,Bhopal,21,319,CW Volunteers,0d07ada1-3b92-48a6-afa5-ad15d69d9d44,56,hospital,9993420548,False,0,0,11,,not specified,hospital ,"Goodwill hospital 77,near police",,False,,,,,CW16,04.05.2021,,for all,,,,,15,,,oxygen bed,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,720542a2-0228-4801-882f-0a3389dc27d4,280,hospital,9415022002,False,0,0,12,,,Advance Neuro & General Hospital,"Arjunganj, Sarsawan, Uttar Pradesh 226002",ICU Oxygen Support+Ventilator Support provided.,False,,,,,Gopal,05/04/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,85675905-c624-4cc1-a99a-b0619ff5f829,310,hospital,9935090396,False,0,0,12,,,Nova Hospital,"1, Patrakarpuram Crossing Rd, Vikas Khand 1, Vishal Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",Normal Oxygen Support+ICU Oxygen Support+Ventilator Support provided.,False,0522 2300024,,,,Gopal,05/05/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,3rd_party_verified,,accepts_covid,Lucknow,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,6fe46fd6-5aa0-41f0-8359-851be767ce18,311,hospital,9554222666,False,0,0,12,,,Shiva Hospital,"Kamta Crossing, Gomati Nagar, Lucknow",Normal Oxygen Support+ICU Oxygen Support+Ventilator Support provided.,False,,,,,Gopal,05/05/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Madhya Pradesh,Bhopal,21,319,COVIDFYI,9a5c7cf4-1920-4c5f-b649-44ee6f7b7a94,3785,hospital,9425079117,False,0,0,8,,,Hamidia Hospital,,,False,,,,,,,,,https://twitter.com/_cpsharma/status/1386314684517687302,,,4/25/2021 19:27:00,,Unresponsive,,,,,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,1a12cb33-24e7-4c37-8717-42ce4f890600,3687,hospital,9601702202,False,0,0,8,microbiology@baghospital.com,,Bhailal Amin General Hospital,,,False,2652556222,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/24/2021 14:26:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,88ac87a3-15c9-423c-ad7a-a5caff1458c3,281,hospital,9450407843,False,0,0,12,,,Sri Sai LIfe Hospital,"Kalli Paschim Raibareilly Road, Lucknow",Normal Oxygen Support+ICU Oxygen Support provided.,False,,,,,Gopal,05/04/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,f1eba69d-ad12-436a-b6bf-e21da158742f,283,hospital,9956829273,False,0,0,12,,,J P Hospital,"Near shukla chauraha, Kursi Road, Lucknow, Uttar Pradesh 226021",ICU Oxygen Support+Ventilator Support provided.,False,,,,,Gopal,05/04/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,4fcae305-fe65-4d98-a7b8-dea444ac2cee,313,hospital,8853545555,False,0,0,12,,,Sri Sai Hospital,"Plot No.85, Kursi Rd, Near Sanatan Ashram, Gaurabagh, Lucknow, Uttar Pradesh 226026",ICU Oxygen Support+Ventilator Support provided.,False,,,,,Gopal,05/05/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,60457b8a-442b-4cc1-bef8-8416fe256829,3800,hospital,9826031212,False,0,0,8,,,Gokuldas Hospital,,,False,,,,,,,,,indorelist.pdf,,,4/23/2021 18:07:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,50a4f226-a2dd-494a-a56b-ff4c9e28945d,308,hospital,9235004999,False,0,0,12,,,Rockland Trauma & Critical Care,"Surya palace, 439B, 265 (240CC, NAGARIYA, Thakurganj, Balaganj, Lucknow, Uttar Pradesh 226003",Normal Oxygen Support+ICU Oxygen Support+Ventilator Support provided.,False,,,,,Gopal,05/05/2021,,Incharge District Officer Order dated 24.04.2021,,,,,,verified,,accepts_covid,Lucknow,,,,,,,,,
Dadra and Nagar Haveli and Daman & Diu (UT),Diu,11,155,Verification App from Ruchika,f4d9f7f5-8e46-478c-a940-df4c15ea890c,1155,hospital,2875254651,False,0,0,4,,,District Hospital,,Pending,False,,,,,,"April 19, 2021 1:18pm",,,https://drive.google.com/drive/u/0/folders/1r3E7eC1u2xovz0jHw7wN5P1sIlDi6uQ1,Varun Kumar,,4/27/2021 2:35pm,,pending (not verified),,,,,,,,,bt02st6HREmMM4sNMk6fuw,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Maharashtra,Mumbai City,22,378,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,294cbc87-b488-4e23-bf71-2846eaf84f53,116,hospital,7558572888,False,0,0,12,,,SS Hospital,Thane,Full Covid Hospital. Only ventilator beds not available. Rest is available ,False,,,,,Pawan,04/30/21,,,,,,,,verified,,accepts_covid,Mumbai,,yes,yes,yes,No,,,,
West Bengal,Kolkata,37,707,COVIDFYI,e89d5677-9edb-4103-8968-f9284f1a8c21,4179,hospital,3366063800,False,0,0,8,,,Amri Hospital,,,False,,,,,,,,,https://wb.gov.in/COVID-19/OC8.pdf,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Jharkhand,Dumka,18,259,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,df4d2be8-6d91-4503-8161-7a1846a77742,479,hospital,1234567890,False,0,0,12,,,Hospital Beds - Dumka,,,False,,,,,Gopal,05/10/2021,,Refer source link for covid bed/Oxygen/other resources availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,,accepts_covid,Dumka,,,,,,,,,
Uttarakhand,Uttarkashi,36,695,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,3394322e-a5be-40f6-bfcf-8aaf3d4672b6,467,hospital,1234567890,False,0,0,12,,,Uttar Kashi Covid Beds,Uttar Kashi,,False,,,,,Gopal,05/10/2021,,Refer source link for Hospital bed occupancy.,http://covid19.uk.gov.in/bedssummary.aspx,,,,,verified,,accepts_covid,Uttar Kashi,,,,,,,,,
Uttarakhand,Tehri Garhwal,36,693,Verification App from Ruchika,eadf7b72-9ca2-4406-b35f-9a10b74cdb1d,1908,hospital,1376232280,False,0,0,4,,,District Hospital,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,http://health.uk.gov.in/files/New_Doc_2020-03-31_16.55.08.pdf,Nidhi Rungta,,4/23/2021 3:25pm,,pending (not verified),,,,,,,,,H6p5ppoFQ3GxrdmOtkQl9g,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Bihar,Gaya,8,97,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,73f769d1-2223-4acf-b98c-c8c331058430,481,hospital,1234567890,False,0,0,12,,,Hospital Beds - Gaya,,,False,,,,,Gopal,05/10/2021,,Refer source link for covid bed/Oxygen/other resources availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,,accepts_covid,Gaya,,,,,,,,,
Bihar,Saharsa,8,115,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,8809612a-2384-4346-8fdd-bcf1b9c3315a,499,hospital,1234567890,False,0,0,12,,,Hospital Beds - Saharsa,,,False,,,,,Gopal,05/10/2021,,Refer source link for covid bed/Oxygen/other resources availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,,accepts_covid,Saharsa,,,,,,,,,
Maharashtra,Mumbai City,22,378,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,8450e882-977e-49e8-ae0e-c29c0dd2a005,118,hospital,022-67676766,False,0,0,12,,,SevenHill Hospital,Andheri East,Number Busy,False,,,,,Pawan,04/30/21,,,,,,,,unreachable,,,Mumbai,,,,,,,,,
Bihar,Muzaffarpur,8,109,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,3970a8d6-bc04-4b97-91ca-ecbdafef27df,492,hospital,1234567890,False,0,0,12,,,Hospital Beds - Muzaffarpur,,,False,,,,,Gopal,05/10/2021,,Refer source link for covid bed/Oxygen/other resources availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,,accepts_covid,Muzaffarpur,,,,,,,,,
Jharkhand,Dhanbad,18,258,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,a9fe18d1-8cfa-4f19-a814-13813d2438a8,478,hospital,1234567890,False,0,0,12,,,Hospital Beds - Dhanbad,,,False,,,,,Gopal,05/10/2021,,Refer source link for covid bed/Oxygen/other resources availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,,accepts_covid,Dhanbad,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,c5573158-d1e6-4846-a78f-c3b373f9c2c5,244,hospital,9076612575,False,0,0,12,,,Tender Palm Hospital,"Amar Shaheed Path, Sector 7, Gomti Nagar, Lucknow, Uttar Pradesh 226001",Normal Oxygen Support+ICU Oxygen Support+Ventilator Support provided.,False,,,,,Gopal,05/02/21,,Incharge District Officer Order dated 24.04.2021,https://beds.dgmhup-covid19.in/EN/covid19bedtrack,,,,,verified,,accepts_covid,Lucknow,226001,,,,,,,,
Puducherry (UT),Mahe,28,475,COVIDFYI,7ea55ad5-79c8-4658-b14b-fd2576f30283,3904,hospital,7025348152,False,0,0,8,,,"Govt. General Hospital,",,,False,,,,,,,,,https://mahe.gov.in/covid-19/,,,4/23/2021 18:35:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,ce199926-ba5f-42cd-8a44-e36e1dc98356,255,hospital,080527 56777,False,0,0,12,,,Relief Hospital ,"AHIBARANPUR, TRIVENI NAGAR, Sitapur Rd, NH24, Lucknow, Uttar Pradesh 226020",,False,,,,,Gopal,05/02/21,,,,,,,,unavailable,,accepts_covid,Lucknow,226020,,,,,,,,
Bihar,Rohtas,8,114,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,4dd2dc87-820f-4fbb-a306-45179d52f840,498,hospital,1234567890,False,0,0,12,,,Hospital Beds - Rohtas,,,False,,,,,Gopal,05/10/2021,,Refer source link for covid bed/Oxygen/other resources availability,https://docs.google.com/spreadsheets/d/1foeKIDRi_U6VTsyv1s_Hi3-5dWbQfIBrARgjeQDgwaU/edit?usp=sharing,,,,,3rd_party_verified,,accepts_covid,Rohtas,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,3a34438d-e51b-4b3a-83f0-44097acc8b68,187,hospital,9415048891,False,0,0,12,,,Azad Nagar Hospital,,No Oxygen support provided.,False,,,,,Gopal,05/01/21,,,external.sprinklar.com,,,,,3rd_party_verified,,accepts_covid,Lucknow,,,,,,,,,
Telangana,Hyderabad,33,571,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,dea0f392-47be-419b-8375-7e6a978cf8db,151,hospital,9849055293,False,0,0,12,,,Gsn Hospital,sr nagar,,False,,,,,Nikita,05/01/21,,,,,,,2 oxygen beds,verified,,,Hyderabad,,,,,,,,,
Maharashtra,Mumbai City,22,378,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,23c30a74-b4c5-4f7f-a9ab-afa485bf948f,87,hospital,91728 15943 ,False,0,0,12,,,Mangala Hospital,"bamandaya pada, Andheri East, Mumbai, Maharashtra 400072",,False,,,,,Siddharth,04/30/21,,Contact: Praveen,,,,,3 Oxygen Beds and 5 Normal Beds available,verified,,,Mumbai,400072,,,Yes,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,c4214f87-5ed1-4865-acdb-56ad261ca357,33,hospital,9886111275,False,0,0,12,,,Colombia Asia Hospital Yeshwanthpura,,no answer,False,,,,,Simonil,04/30/21,,Dr. Kiran,,,,,,verified,,,Bangalore,,No,No,No,No,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,﻿COVID-19 Resource Leads for COVIDFYI  | Oxygen,93196bc2-e0d5-456f-8da0-2b3beb592e4b,36,hospital,9880795495,False,0,0,12,,,Balaji Hospital K .R puram ,,Line continuosly busy,False,,,,,Simonil,04/30/21,,Dr. Lakshman,,Disha,,5/8/21 18:38,,unreachable,,,Bangalore,,,,,,,,,
